station,location,state,do,ph,co,bod,na,tc,year,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,6.6,8.1,161,4.6,0.3,32,2014,100,100,80,80,60,100,16.5,28.1,18.72,0.54,2.8,22.48,89.14
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,6.7,8,138,5,0.3,33,2014,100,100,80,80,80,100,16.5,28.1,18.72,0.72,2.8,22.48,89.32
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,6.7,7.8,81,4.9,0.3,35,2014,100,100,80,80,80,100,16.5,28.1,18.72,0.72,2.8,22.48,89.32
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,5.9,7.7,194,5.5,0.6,51,2014,100,80,60,80,60,100,16.5,22.48,18.72,0.54,2.8,16.86,77.9
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,6.3,7.6,186,4.6,0.6,31,2014,100,100,80,80,60,100,16.5,28.1,18.72,0.54,2.8,22.48,89.14
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,6.6,7.6,207,4.7,0.7,31,2014,100,100,80,80,60,100,16.5,28.1,18.72,0.54,2.8,22.48,89.14
2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,6.8,7.7,85,5,0.4,34,2014,100,100,80,80,80,100,16.5,28.1,18.72,0.72,2.8,22.48,89.32
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,7.1,7.4,176,2.7,0.9,30,2014,100,100,80,100,60,100,16.5,28.1,23.4,0.54,2.8,22.48,93.82
2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,7,7.4,178,2.7,0.9,40,2014,100,100,80,100,60,100,16.5,28.1,23.4,0.54,2.8,22.48,93.82
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,7.2,7.2,180,2.7,1,70,2014,100,100,60,100,60,100,16.5,28.1,23.4,0.54,2.8,16.86,88.2
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,6.7,7.5,85,1.4,1,420,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,5.8,7.4,77,1.4,0.8,691,2014,100,80,40,100,80,100,16.5,22.48,23.4,0.72,2.8,11.24,77.14
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,6.6,7.5,75,1.4,0.7,448,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,6.7,7.5,82,1.4,1,443,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.7,6.9,56,0.9,0.2,172,2014,80,100,60,100,100,100,13.2,28.1,23.4,0.9,2.8,16.86,85.26
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,6.5,6.7,2240,1.2,0.2,304,2014,60,100,60,100,0,100,9.9,28.1,23.4,0,2.8,16.86,81.06
2286,R AYROOR AT AYROOR BRIDGE,KERALA,6.3,6.9,73,1.6,0,2008,2014,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,7,7.4,130,0.7,0.1,590,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,6.6,7.7,191,1.6,0.2,661,2014,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,6.9,6.9,134,1.1,0.4,531,2014,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,7,7.5,80,0.8,0.4,3583,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,6.7,7.4,14526,0.8,0.6,1969,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,7.2,7.4,82,0.7,0.5,1311,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,7.5,7.2,67,1.1,0.1,590,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,3,6.6,965,1.7,1.2,530,2014,40,40,40,100,0,100,6.6,11.24,23.4,0,2.8,11.24,55.28
2295,R CORAPUZHA AT KANAYANKODE,KERALA,5.9,7.4,17990,0.7,0.5,2803,2014,100,80,40,100,0,100,16.5,22.48,23.4,0,2.8,11.24,76.42
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,6.7,7.5,90,1.6,0.9,473,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2287,R ITHIKKARA AT ITHIKKARA,KERALA,6.1,7.4,4429,2,1.6,550,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1566,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,6.7,6.9,87,1.7,0.2,350,2014,80,100,60,100,80,100,13.2,28.1,23.4,0.72,2.8,16.86,85.08
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.9,6.8,85,1.6,0.2,206,2014,80,100,60,100,80,100,13.2,28.1,23.4,0.72,2.8,16.86,85.08
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,2.1,6.8,101,1.6,0.8,694,2014,80,0,40,100,80,100,13.2,0,23.4,0.72,2.8,11.24,51.36
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,2.5,6.9,83,1.9,0.3,656,2014,80,0,40,100,80,100,13.2,0,23.4,0.72,2.8,11.24,51.36
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,7.2,7.6,75,1.4,1,426,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
2294,R KALLAI AT KALLAI BRIDGE,KERALA,3.7,7.7,32005,1.2,0.9,60392,2014,100,40,0,100,0,100,16.5,11.24,23.4,0,2.8,0,53.94
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,6.1,7.6,281,1.2,0.7,718,2014,100,100,40,100,40,100,16.5,28.1,23.4,0.36,2.8,11.24,82.4
3458,KARAPUZHA DAM AT WAYANAD,KERALA,6.7,7.6,106,0.5,2.5,71,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,7.6,7.1,58,1.2,0.1,961,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,1.9,7.7,2941,26.9,2.8,37375,2014,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,7.4,7,35,0.1,0,409,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.4,7.2,63,1.3,0.4,535,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,5.4,6.7,65,1.1,0.3,144,2014,60,80,60,100,100,100,9.9,22.48,23.4,0.9,2.8,16.86,76.34
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,5.6,7.3,90,1.6,0.4,705,2014,100,80,40,100,80,100,16.5,22.48,23.4,0.72,2.8,11.24,77.14
2326,R KORAYAR AT KANJIKODE,KERALA,7.1,8,728,1.2,0.4,697,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,5.9,6.8,13953,1.5,0.4,166,2014,80,80,60,100,0,100,13.2,22.48,23.4,0,2.8,16.86,78.74
2298,R KUPPAM AT RAYAROM,KERALA,7.4,6.9,57,1.1,0.3,159,2014,80,100,60,100,100,100,13.2,28.1,23.4,0.9,2.8,16.86,85.26
1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,7.2,7.2,41,0.7,0.2,658,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1568,"R MAHE AT VALAYAM, KERALA",KERALA,6.5,7.4,71,0.6,0.3,7018,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2285,R MAMOM AT MAMOM BRIDGE,KERALA,6.8,7.1,81,0.8,0,1268,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,6.8,6.9,68,1.7,0.1,660,2014,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
1384,"MANIMALA AT THONDRA, KERALA",KERALA,6.6,7,70,1.4,0.1,822,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,6.4,7.7,100,0.6,0.9,88,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,7.3,6.9,96,1.9,0.2,825,2014,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,6.8,6.6,49,0.5,0.4,2950,2014,40,100,40,100,100,100,6.6,28.1,23.4,0.9,2.8,11.24,73.04
2304,R MOGRAL AT MOGRAL BR.,KERALA,5.6,7.2,24360,2.1,0.3,447,2014,100,80,60,100,0,100,16.5,22.48,23.4,0,2.8,16.86,82.04
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,6.9,6.8,59,0.6,0.5,3375,2014,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,7.1,6.8,14410,1.8,0.1,468,2014,80,100,60,100,0,100,13.2,28.1,23.4,0,2.8,16.86,84.36
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,6.2,7.2,22757,1.5,0.1,542,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,6.7,7.1,66,0.6,0,626,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
2284,R NEYYAR AT ARUVIPURAM,KERALA,7.2,7,59,0.6,0,433,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
2288,R PALLICKAL AT NELLIMUKAL,KERALA,6,7.6,120,1.3,1.1,523,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,5.2,6.8,55,0.6,0.7,313,2014,80,80,60,100,100,100,13.2,22.48,23.4,0.9,2.8,16.86,79.64
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,4.8,6.8,86,0.7,0.8,332,2014,80,60,60,100,80,100,13.2,16.86,23.4,0.72,2.8,16.86,73.84
1565,"PAMBA DOWN, KERALA",KERALA,3.9,6.9,62,0.5,0.7,284,2014,80,40,60,100,100,100,13.2,11.24,23.4,0.9,2.8,16.86,68.4
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,5,6.9,3185,1.8,0.4,667,2014,80,60,40,100,0,100,13.2,16.86,23.4,0,2.8,11.24,67.5
18,"PERIYAR AT KALADY, KERALA",KERALA,7,7,36,1.1,0.2,541,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,6.3,6.9,64,1.2,0.3,815,2014,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,6.2,6.9,86,1.3,0.2,1007,2014,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
2334,RIVER PERIYAR AT PATHALAM,KERALA,5.7,6.8,2640,1.9,0.5,759,2014,80,80,40,100,0,100,13.2,22.48,23.4,0,2.8,11.24,73.12
2335,R PERIYAR AT KALAMASSERY,KERALA,5.7,6.9,53,3.1,0.4,1205,2014,80,80,40,80,100,100,13.2,22.48,18.72,0.9,2.8,11.24,69.34
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,6.6,7.1,2007,1.3,0.2,785,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,6.6,7,46,1.3,0.3,472,2014,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,6.5,6.5,43,0.9,0.4,188,2014,40,100,60,100,100,100,6.6,28.1,23.4,0.9,2.8,16.86,78.66
2303,R PULLUR AT PULLUR BR.,KERALA,6.7,6.3,54,0.9,0.1,610,2014,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,4.3,7.2,113,1.8,0.4,796,2014,100,60,40,100,80,100,16.5,16.86,23.4,0.72,2.8,11.24,71.52
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,4.6,6.7,12561,1.5,0.6,171,2014,60,60,60,100,0,100,9.9,16.86,23.4,0,2.8,16.86,69.82
2305,R SHRIYA AT ANGADIMOGARU,KERALA,7.7,6.9,61,1.6,0,554,2014,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
2296,R THALLASSERY AT PATHIPPALAM,KERALA,5.8,6.5,61,1,0.4,151,2014,40,80,60,100,100,100,6.6,22.48,23.4,0.9,2.8,16.86,73.04
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,4.5,6.9,1614,2.1,0.6,230,2014,80,60,60,100,0,100,13.2,16.86,23.4,0,2.8,16.86,73.12
2306,R UPPALA AT  UPPALA BR.,KERALA,6.9,7.2,20950,1.3,0.2,643,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,6.6,7,14487,0.9,0.3,103,2014,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1442,"VAMANAPURAM, KERALA",KERALA,6.9,7.5,54,0.6,0,1633,2014,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,5.5,7.6,569,1.3,0.9,141,2014,100,80,60,100,0,100,16.5,22.48,23.4,0,2.8,16.86,82.04
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,5.4,7.8,310,0.8,2.4,107,2014,100,80,60,100,0,100,16.5,22.48,23.4,0,2.8,16.86,82.04
3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,7.1,7.8,516,0.7,0.5,1238,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,6.9,8,505,0.9,0.7,1563,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,7.3,7.3,109,2.4,3.4,65,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,7.5,7.5,83,2.1,2,74,2014,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,6.4,7.2,102,1,0,1223,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.5,7.1,92,1,0,1342,2014,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ODISHA,7.7,7.9,232,1.3,0.8,40500,2014,100,100,0,100,40,100,16.5,28.1,23.4,0.36,2.8,0,71.16
2424,BUDHABALANGA AT BALASORE D/S,ODISHA,7.5,7.8,519,2.1,0.7,53556,2014,100,100,0,100,0,100,16.5,28.1,23.4,0,2.8,0,70.8
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,7.3,7.2,103,0.7,1.7,13810,2014,100,100,0,100,80,100,16.5,28.1,23.4,0.72,2.8,0,71.52
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ODISHA,7.4,7.9,196,0.7,0.6,15213,2014,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
1642,"NAGAVALLI AT JAYKAYPUR D/S, ODISHA",ODISHA,7.4,7.8,244,1.9,1,12473,2014,100,100,0,100,40,100,16.5,28.1,23.4,0.36,2.8,0,71.16
1643,"NAGAVALLI AT RAYAGADA D/S, ODISHA",ODISHA,7.5,8,243,1.7,0.9,30319,2014,100,100,0,100,40,100,16.5,28.1,23.4,0.36,2.8,0,71.16
1455,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,7.2,8,296,1.5,0.7,4314,2014,100,100,40,100,40,100,16.5,28.1,23.4,0.36,2.8,11.24,82.4
1456,"RUSHIKULYA AT GANJAM D/S, ODISHA",ODISHA,6.6,7.8,25034,1.5,0.9,4224,2014,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ODISHA,7.5,7.9,194,1,1,8559,2014,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ODISHA,7.4,7.9,170,0.8,0.9,16709,2014,100,100,0,100,60,100,16.5,28.1,23.4,0.54,2.8,0,71.34
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,,7.3,386,,0.2,,2014,100,0,0,0,0,100,16.5,0,0,0,2.8,0,19.3
2444,CORINGA RIVER,PONDICHERRY,5.9,7.9,21600,,0.1,,2014,100,80,0,0,0,100,16.5,22.48,0,0,2.8,0,41.78
2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.5,7.3,21600,,0.1,,2014,100,100,0,0,0,100,16.5,28.1,0,0,2.8,0,47.4
2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.5,7.7,26600,,0.1,,2014,100,100,0,0,0,100,16.5,28.1,0,0,2.8,0,47.4
2445,MAHE RIVER,PONDICHERRY,6,7.1,13000,,0.4,,2014,100,100,0,0,0,100,16.5,28.1,0,0,2.8,0,47.4
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,6.5,7.4,1063,2,0.6,374,2014,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,6.8,6.6,63,2.9,0.1,36,2014,40,100,80,100,100,100,6.6,28.1,23.4,0.9,2.8,22.48,84.28
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,6.6,6.4,101,2.5,0.2,41,2014,0,100,80,100,80,100,0,28.1,23.4,0.72,2.8,22.48,77.5
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,6.6,6.5,136,2.5,0.2,45,2014,40,100,80,100,80,100,6.6,28.1,23.4,0.72,2.8,22.48,84.1
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,6.7,6.9,226,2.2,0.2,38,2014,80,100,80,100,40,100,13.2,28.1,23.4,0.36,2.8,22.48,90.34
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,6.7,6.3,72,2.7,0.2,32,2014,0,100,80,100,100,100,0,28.1,23.4,0.9,2.8,22.48,77.68
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,6.7,6.4,61,4.6,0.1,34,2014,0,100,80,80,100,100,0,28.1,18.72,0.9,2.8,22.48,73
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,6.6,7.2,1300,2.7,0.2,60,2014,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,6.7,7,461,2.5,0.1,51,2014,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,6.6,6.2,69,2.5,0.1,38,2014,0,100,80,100,100,100,0,28.1,23.4,0.9,2.8,22.48,77.68
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,6.8,6.9,241,2.5,0.1,48,2014,80,100,80,100,40,100,13.2,28.1,23.4,0.36,2.8,22.48,90.34
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,6.5,6.6,159,2.4,0.2,41,2014,40,100,80,100,60,100,6.6,28.1,23.4,0.54,2.8,22.48,83.92
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",TAMILNADU,6.6,6.7,170,2.5,0.2,34,2014,60,100,80,100,60,100,9.9,28.1,23.4,0.54,2.8,22.48,87.22
3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNADU",TAMILNADU,0.9,7.6,2039,104.5,0.9,511090873,2014,100,0,0,40,0,100,16.5,0,9.36,0,2.8,0,28.66
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,,,,,,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,5.8,7.2,640,6,4.3,4073,2014,100,80,40,80,0,100,16.5,22.48,18.72,0,2.8,11.24,71.74
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,4.8,7.6,1090,22,3.6,52500,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,5.5,7.3,705,10,5,5433,2014,100,80,40,60,0,100,16.5,22.48,14.04,0,2.8,11.24,67.06
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,5.1,7.4,1375,23.7,5.9,50333,2014,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,5.5,7.4,745,10,6.1,29333,2014,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,5,7.6,975,16.3,6.1,21667,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,4.9,7.7,1385,27.5,7.7,72000,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,5,7.3,1067,19.3,6.2,39533,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,5.3,7.2,970,13.3,5.9,7133,2014,100,80,40,60,0,100,16.5,22.48,14.04,0,2.8,11.24,67.06
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,4.9,7.7,1418,21,4.2,49500,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1704,"D/S SARDULGARH, PUNJAB",PUNJAB,4.1,7.5,1015,23,6.1,57500,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,4.8,7.4,854,17,4.7,38000,2014,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,,8.2,,19.8,0,,2014,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,,7.9,,18.2,0,,2014,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4,6.8,370,3,0.8,9,2014,80,40,80,100,0,100,13.2,11.24,23.4,0,2.8,22.48,73.12
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,7.8,7.8,376,1.3,0.4,17,2014,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,7.7,7.7,354,1.3,0.3,22,2014,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,7.6,7.9,344,1.6,0.4,22,2014,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
1884,KALA AMB D/S MARKANDA RIVER,HARYANA,,7.2,,88,0,,2014,100,0,0,40,0,100,16.5,0,9.36,0,2.8,0,28.66
